Sexo,codigo,Provincia,A̱o,Trimestre,Paro
Ambos sexos,33,Asturias,2003,4,10.14
Ambos sexos,33,Asturias,2004,1,11.46
Ambos sexos,33,Asturias,2004,2,10.34
Ambos sexos,33,Asturias,2004,3,9.25
Ambos sexos,33,Asturias,2004,4,10.24
Ambos sexos,33,Asturias,2005,1,11.18
Ambos sexos,33,Asturias,2005,2,10.68
Ambos sexos,33,Asturias,2005,3,8.99
Ambos sexos,33,Asturias,2005,4,9.3
Ambos sexos,33,Asturias,2006,1,10.06
Ambos sexos,33,Asturias,2006,2,8.09
Ambos sexos,33,Asturias,2006,3,9.41
Ambos sexos,33,Asturias,2006,4,9.09
Ambos sexos,33,Asturias,2007,1,9.44
Ambos sexos,33,Asturias,2007,2,9.1
Ambos sexos,33,Asturias,2007,3,7.13
Ambos sexos,33,Asturias,2007,4,8
Ambos sexos,33,Asturias,2008,1,8.56
Ambos sexos,33,Asturias,2008,2,7.84
Ambos sexos,33,Asturias,2008,3,7.6
Ambos sexos,33,Asturias,2008,4,10
Ambos sexos,33,Asturias,2009,1,12.07
Ambos sexos,33,Asturias,2009,2,13.94
Ambos sexos,33,Asturias,2009,3,13.54
Ambos sexos,33,Asturias,2009,4,14.13
Ambos sexos,33,Asturias,2010,1,16.6
Ambos sexos,33,Asturias,2010,2,16.35
Ambos sexos,33,Asturias,2010,3,14.1
Ambos sexos,33,Asturias,2010,4,16.61
Ambos sexos,33,Asturias,2011,1,18.16
Ambos sexos,33,Asturias,2011,2,17.17
Ambos sexos,33,Asturias,2011,3,17.19
Ambos sexos,33,Asturias,2011,4,18.84
Ambos sexos,33,Asturias,2012,1,20.52
Ambos sexos,33,Asturias,2012,2,21.12
Ambos sexos,33,Asturias,2012,3,21.83
Ambos sexos,33,Asturias,2012,4,23.82
Ambos sexos,33,Asturias,2013,1,25.51
Ambos sexos,33,Asturias,2013,2,24.56
Ambos sexos,33,Asturias,2013,3,24.15
Ambos sexos,33,Asturias,2013,4,22.29
Ambos sexos,33,Asturias,2014,1,22.75
Ambos sexos,33,Asturias,2014,2,21.02
Ambos sexos,33,Asturias,2014,3,19.96
Ambos sexos,33,Asturias,2014,4,20.78
Ambos sexos,33,Asturias,2015,1,18.99
Ambos sexos,33,Asturias,2015,2,20.15
Ambos sexos,33,Asturias,2015,3,16.97
Ambos sexos,33,Asturias,2015,4,20.33
Ambos sexos,33,Asturias,2016,1,19.5
Ambos sexos,33,Asturias,2016,2,19.29
Ambos sexos,33,Asturias,2016,3,17.05
Ambos sexos,33,Asturias,2016,4,14.59
Ambos sexos,33,Asturias,2017,1,14.23
Ambos sexos,33,Asturias,2017,2,13.03
Ambos sexos,33,Asturias,2017,3,12.95
Ambos sexos,33,Asturias,2017,4,14.64
Ambos sexos,33,Asturias,2018,1,15.02
Ambos sexos,33,Asturias,2018,2,13.1
Ambos sexos,33,Asturias,2018,3,13.45
Ambos sexos,33,Asturias,2018,4,12.86
Ambos sexos,33,Asturias,2019,1,15.03
Ambos sexos,33,Asturias,2019,2,14.17
Ambos sexos,33,Asturias,2019,3,14.43
Ambos sexos,33,Asturias,2019,4,13.14
Ambos sexos,33,Asturias,2020,1,14.37
Ambos sexos,33,Asturias,2020,2,14.45
Ambos sexos,33,Asturias,2020,3,14.16
Ambos sexos,33,Asturias,2020,4,13.5
Ambos sexos,33,Asturias,2021,1,14.09
Ambos sexos,33,Asturias,2021,2,13.64
Ambos sexos,33,Asturias,2021,3,12.32
Ambos sexos,33,Asturias,2021,4,10.01
Ambos sexos,33,Asturias,2022,1,11.97
Ambos sexos,33,Asturias,2022,2,11.36
Ambos sexos,33,Asturias,2022,3,12.81
Ambos sexos,33,Asturias,2022,4,14.39
Ambos sexos,33,Asturias,2023,1,13.06
Ambos sexos,34,Palencia,2002,1,8.18
Ambos sexos,34,Palencia,2002,2,9.21
Ambos sexos,34,Palencia,2002,3,8.3
Ambos sexos,34,Palencia,2002,4,8.27
Ambos sexos,34,Palencia,2003,1,9.05
Ambos sexos,34,Palencia,2003,2,8.59
Ambos sexos,34,Palencia,2003,3,10.12
Ambos sexos,34,Palencia,2003,4,9
Ambos sexos,34,Palencia,2004,1,9.1
Ambos sexos,34,Palencia,2004,2,7.48
Ambos sexos,34,Palencia,2004,3,6.2
Ambos sexos,34,Palencia,2004,4,7
Ambos sexos,34,Palencia,2005,1,10.7
Ambos sexos,34,Palencia,2005,2,8.97
Ambos sexos,34,Palencia,2005,3,4.69
Ambos sexos,34,Palencia,2005,4,5.21
Ambos sexos,34,Palencia,2006,1,8.15
Ambos sexos,34,Palencia,2006,2,8.86
Ambos sexos,34,Palencia,2006,3,5.65
Ambos sexos,34,Palencia,2006,4,6.11
Ambos sexos,34,Palencia,2007,1,6.22
Ambos sexos,34,Palencia,2007,2,6.75
Ambos sexos,34,Palencia,2007,3,6.09
Ambos sexos,34,Palencia,2007,4,5.58
Ambos sexos,34,Palencia,2008,1,7.44
Ambos sexos,34,Palencia,2008,2,9.2
Ambos sexos,34,Palencia,2008,3,10.68
Ambos sexos,34,Palencia,2008,4,11.51
Ambos sexos,34,Palencia,2009,1,17.06
Ambos sexos,34,Palencia,2009,2,14.93
Ambos sexos,34,Palencia,2009,3,13.61
Ambos sexos,34,Palencia,2009,4,12.77
Ambos sexos,34,Palencia,2010,1,14.19
Ambos sexos,34,Palencia,2010,2,15.55
Ambos sexos,34,Palencia,2010,3,14.22
Ambos sexos,34,Palencia,2010,4,16.7
Ambos sexos,34,Palencia,2011,1,18.56
Ambos sexos,34,Palencia,2011,2,17.15
Ambos sexos,34,Palencia,2011,3,17.79
Ambos sexos,34,Palencia,2011,4,17.69
Ambos sexos,34,Palencia,2012,1,18.8
Ambos sexos,34,Palencia,2012,2,20.15
Ambos sexos,34,Palencia,2012,3,18.3
Ambos sexos,34,Palencia,2012,4,18.74
Ambos sexos,34,Palencia,2013,1,22.19
Ambos sexos,34,Palencia,2013,2,20.17
Ambos sexos,34,Palencia,2013,3,21.84
Ambos sexos,34,Palencia,2013,4,21.16
Ambos sexos,34,Palencia,2014,1,23.26
Ambos sexos,34,Palencia,2014,2,21.14
Ambos sexos,34,Palencia,2014,3,21.63
Ambos sexos,34,Palencia,2014,4,23.22
Ambos sexos,34,Palencia,2015,1,25.36
Ambos sexos,34,Palencia,2015,2,19.48
Ambos sexos,34,Palencia,2015,3,17.31
Ambos sexos,34,Palencia,2015,4,19.09
Ambos sexos,34,Palencia,2016,1,17.97
Ambos sexos,34,Palencia,2016,2,15.73
Ambos sexos,34,Palencia,2016,3,13.29
Ambos sexos,34,Palencia,2016,4,13.86
Ambos sexos,34,Palencia,2017,1,14.32
Ambos sexos,34,Palencia,2017,2,14.11
Ambos sexos,34,Palencia,2017,3,13.01
Ambos sexos,34,Palencia,2017,4,13.07
Ambos sexos,34,Palencia,2018,1,12.44
Ambos sexos,34,Palencia,2018,2,9.12
Ambos sexos,34,Palencia,2018,3,11.52
Ambos sexos,34,Palencia,2018,4,15
Ambos sexos,34,Palencia,2019,1,13.24
Ambos sexos,34,Palencia,2019,2,12.42
Ambos sexos,34,Palencia,2019,3,6.95
Ambos sexos,34,Palencia,2019,4,9.35
Ambos sexos,34,Palencia,2020,1,12.63
Ambos sexos,34,Palencia,2020,2,12.09
Ambos sexos,34,Palencia,2020,3,11.32
Ambos sexos,34,Palencia,2020,4,9.64
Ambos sexos,34,Palencia,2021,1,11
Ambos sexos,34,Palencia,2021,2,9.53
Ambos sexos,34,Palencia,2021,3,8.81
Ambos sexos,34,Palencia,2021,4,9.47
Ambos sexos,34,Palencia,2022,1,10.17
Ambos sexos,34,Palencia,2022,2,10.52
Ambos sexos,34,Palencia,2022,3,7.28
Ambos sexos,34,Palencia,2022,4,8.50
Ambos sexos,34,Palencia,2023,1,10.39
Ambos sexos,35,Las Palmas,2002,1,10.12
Ambos sexos,35,Las Palmas,2002,2,11.03
Ambos sexos,35,Las Palmas,2002,3,11.05
Ambos sexos,35,Las Palmas,2002,4,10.61
Ambos sexos,35,Las Palmas,2003,1,10.01
Ambos sexos,35,Las Palmas,2003,2,10.56
Ambos sexos,35,Las Palmas,2003,3,10.62
Ambos sexos,35,Las Palmas,2003,4,10.51
Ambos sexos,35,Las Palmas,2004,1,11.88
Ambos sexos,35,Las Palmas,2004,2,11.17
Ambos sexos,35,Las Palmas,2004,3,10.47
Ambos sexos,35,Las Palmas,2004,4,10.49
Ambos sexos,35,Las Palmas,2005,1,14.1
Ambos sexos,35,Las Palmas,2005,2,13.2
Ambos sexos,35,Las Palmas,2005,3,11.41
Ambos sexos,35,Las Palmas,2005,4,12
Ambos sexos,35,Las Palmas,2006,1,12.19
Ambos sexos,35,Las Palmas,2006,2,11.12
Ambos sexos,35,Las Palmas,2006,3,12.62
Ambos sexos,35,Las Palmas,2006,4,11.94
Ambos sexos,35,Las Palmas,2007,1,10.66
Ambos sexos,35,Las Palmas,2007,2,11.07
Ambos sexos,35,Las Palmas,2007,3,11.21
Ambos sexos,35,Las Palmas,2007,4,11.99
Ambos sexos,35,Las Palmas,2008,1,15.05
Ambos sexos,35,Las Palmas,2008,2,17.03
Ambos sexos,35,Las Palmas,2008,3,18.45
Ambos sexos,35,Las Palmas,2008,4,22.31
Ambos sexos,35,Las Palmas,2009,1,27.63
Ambos sexos,35,Las Palmas,2009,2,27.06
Ambos sexos,35,Las Palmas,2009,3,27.63
Ambos sexos,35,Las Palmas,2009,4,28.8
Ambos sexos,35,Las Palmas,2010,1,28.91
Ambos sexos,35,Las Palmas,2010,2,31.93
Ambos sexos,35,Las Palmas,2010,3,30.32
Ambos sexos,35,Las Palmas,2010,4,31.36
Ambos sexos,35,Las Palmas,2011,1,30.51
Ambos sexos,35,Las Palmas,2011,2,32.05
Ambos sexos,35,Las Palmas,2011,3,30.93
Ambos sexos,35,Las Palmas,2011,4,31.66
Ambos sexos,35,Las Palmas,2012,1,33.1
Ambos sexos,35,Las Palmas,2012,2,35.38
Ambos sexos,35,Las Palmas,2012,3,33.97
Ambos sexos,35,Las Palmas,2012,4,33.54
Ambos sexos,35,Las Palmas,2013,1,34.53
Ambos sexos,35,Las Palmas,2013,2,34.53
Ambos sexos,35,Las Palmas,2013,3,36.76
Ambos sexos,35,Las Palmas,2013,4,33.47
Ambos sexos,35,Las Palmas,2014,1,31.98
Ambos sexos,35,Las Palmas,2014,2,32.59
Ambos sexos,35,Las Palmas,2014,3,35.22
Ambos sexos,35,Las Palmas,2014,4,32.7
Ambos sexos,35,Las Palmas,2015,1,31.6
Ambos sexos,35,Las Palmas,2015,2,30.53
Ambos sexos,35,Las Palmas,2015,3,29.7
Ambos sexos,35,Las Palmas,2015,4,27.64
Ambos sexos,35,Las Palmas,2016,1,25.73
Ambos sexos,35,Las Palmas,2016,2,27.32
Ambos sexos,35,Las Palmas,2016,3,26.88
Ambos sexos,35,Las Palmas,2016,4,25.25
Ambos sexos,35,Las Palmas,2017,1,27.16
Ambos sexos,35,Las Palmas,2017,2,26.09
Ambos sexos,35,Las Palmas,2017,3,23.51
Ambos sexos,35,Las Palmas,2017,4,21.48
Ambos sexos,35,Las Palmas,2018,1,20.93
Ambos sexos,35,Las Palmas,2018,2,19.73
Ambos sexos,35,Las Palmas,2018,3,19.75
Ambos sexos,35,Las Palmas,2018,4,20.53
Ambos sexos,35,Las Palmas,2019,1,23.04
Ambos sexos,35,Las Palmas,2019,2,23.38
Ambos sexos,35,Las Palmas,2019,3,22.86
Ambos sexos,35,Las Palmas,2019,4,19.6
Ambos sexos,35,Las Palmas,2020,1,17.43
Ambos sexos,35,Las Palmas,2020,2,20.45
Ambos sexos,35,Las Palmas,2020,3,24.41
Ambos sexos,35,Las Palmas,2020,4,25.88
Ambos sexos,35,Las Palmas,2021,1,25.65
Ambos sexos,35,Las Palmas,2021,2,23.86
Ambos sexos,35,Las Palmas,2021,3,24.27
Ambos sexos,35,Las Palmas,2021,4,18.18
Ambos sexos,35,Las Palmas,2022,1,20.51
Ambos sexos,35,Las Palmas,2022,2,18.06
Ambos sexos,35,Las Palmas,2022,3,17.63
Ambos sexos,35,Palmas. Las,2022,4,13.28
Ambos sexos,35,Palmas. Las,2023,1,15.28
Ambos sexos,36,Pontevedra,2002,1,14.7
Ambos sexos,36,Pontevedra,2002,2,13.57
Ambos sexos,36,Pontevedra,2002,3,12.52
Ambos sexos,36,Pontevedra,2002,4,13.89
Ambos sexos,36,Pontevedra,2003,1,15.45
Ambos sexos,36,Pontevedra,2003,2,13.68
Ambos sexos,36,Pontevedra,2003,3,13.8
Ambos sexos,36,Pontevedra,2003,4,14.34
Ambos sexos,36,Pontevedra,2004,1,15.12
Ambos sexos,36,Pontevedra,2004,2,14.63
Ambos sexos,36,Pontevedra,2004,3,12.72
Ambos sexos,36,Pontevedra,2004,4,14.16
Ambos sexos,36,Pontevedra,2005,1,12.03
Ambos sexos,36,Pontevedra,2005,2,13.03
Ambos sexos,36,Pontevedra,2005,3,9.45
Ambos sexos,36,Pontevedra,2005,4,9.68
Ambos sexos,36,Pontevedra,2006,1,10.35
Ambos sexos,36,Pontevedra,2006,2,9.16
Ambos sexos,36,Pontevedra,2006,3,8.04
Ambos sexos,36,Pontevedra,2006,4,8.62
Ambos sexos,36,Pontevedra,2007,1,8.82
Ambos sexos,36,Pontevedra,2007,2,8.21
Ambos sexos,36,Pontevedra,2007,3,7.51
Ambos sexos,36,Pontevedra,2007,4,7.53
Ambos sexos,36,Pontevedra,2008,1,8.38
Ambos sexos,36,Pontevedra,2008,2,9.14
Ambos sexos,36,Pontevedra,2008,3,10.07
Ambos sexos,36,Pontevedra,2008,4,11.96
Ambos sexos,36,Pontevedra,2009,1,15.25
Ambos sexos,36,Pontevedra,2009,2,15.58
Ambos sexos,36,Pontevedra,2009,3,15.03
Ambos sexos,36,Pontevedra,2009,4,15.15
Ambos sexos,36,Pontevedra,2010,1,18.25
Ambos sexos,36,Pontevedra,2010,2,18.23
Ambos sexos,36,Pontevedra,2010,3,17.75
Ambos sexos,36,Pontevedra,2010,4,18.55
Ambos sexos,36,Pontevedra,2011,1,20.47
Ambos sexos,36,Pontevedra,2011,2,19.17
Ambos sexos,36,Pontevedra,2011,3,20.32
Ambos sexos,36,Pontevedra,2011,4,22.86
Ambos sexos,36,Pontevedra,2012,1,25.08
Ambos sexos,36,Pontevedra,2012,2,25.54
Ambos sexos,36,Pontevedra,2012,3,23.76
Ambos sexos,36,Pontevedra,2012,4,23.63
Ambos sexos,36,Pontevedra,2013,1,24.75
Ambos sexos,36,Pontevedra,2013,2,25.22
Ambos sexos,36,Pontevedra,2013,3,24.25
Ambos sexos,36,Pontevedra,2013,4,24.75
Ambos sexos,36,Pontevedra,2014,1,25.81
Ambos sexos,36,Pontevedra,2014,2,24.33
Ambos sexos,36,Pontevedra,2014,3,23.23
Ambos sexos,36,Pontevedra,2014,4,25.46
Ambos sexos,36,Pontevedra,2015,1,25.58
Ambos sexos,36,Pontevedra,2015,2,23.34
Ambos sexos,36,Pontevedra,2015,3,20.47
Ambos sexos,36,Pontevedra,2015,4,20.47
Ambos sexos,36,Pontevedra,2016,1,20.67
Ambos sexos,36,Pontevedra,2016,2,20.52
Ambos sexos,36,Pontevedra,2016,3,17.89
Ambos sexos,36,Pontevedra,2016,4,18.47
Ambos sexos,36,Pontevedra,2017,1,19.63
Ambos sexos,36,Pontevedra,2017,2,18.99
Ambos sexos,36,Pontevedra,2017,3,16.87
Ambos sexos,36,Pontevedra,2017,4,17.76
Ambos sexos,36,Pontevedra,2018,1,18.66
Ambos sexos,36,Pontevedra,2018,2,16.38
Ambos sexos,36,Pontevedra,2018,3,14.65
Ambos sexos,36,Pontevedra,2018,4,14.38
Ambos sexos,36,Pontevedra,2019,1,15.85
Ambos sexos,36,Pontevedra,2019,2,14.28
Ambos sexos,36,Pontevedra,2019,3,13.18
Ambos sexos,36,Pontevedra,2019,4,13.86
Ambos sexos,36,Pontevedra,2020,1,15.27
Ambos sexos,36,Pontevedra,2020,2,13.88
Ambos sexos,36,Pontevedra,2020,3,14.1
Ambos sexos,36,Pontevedra,2020,4,13.27
Ambos sexos,36,Pontevedra,2021,1,15.22
Ambos sexos,36,Pontevedra,2021,2,14.65
Ambos sexos,36,Pontevedra,2021,3,13.16
Ambos sexos,36,Pontevedra,2021,4,12.69
Ambos sexos,36,Pontevedra,2022,1,13.52
Ambos sexos,36,Pontevedra,2022,2,12.41
Ambos sexos,36,Pontevedra,2022,3,13.16
Ambos sexos,36,Pontevedra,2022,4,11.70
Ambos sexos,36,Pontevedra,2023,1,11.71
Ambos sexos,37,Salamanca,2002,1,13.51
Ambos sexos,37,Salamanca,2002,2,13.71
Ambos sexos,37,Salamanca,2002,3,12.62
Ambos sexos,37,Salamanca,2002,4,12.79
Ambos sexos,37,Salamanca,2003,1,16.76
Ambos sexos,37,Salamanca,2003,2,15.17
Ambos sexos,37,Salamanca,2003,3,13.62
Ambos sexos,37,Salamanca,2003,4,15.96
Ambos sexos,37,Salamanca,2004,1,17.22
Ambos sexos,37,Salamanca,2004,2,16.33
Ambos sexos,37,Salamanca,2004,3,14.4
Ambos sexos,37,Salamanca,2004,4,14.57
Ambos sexos,37,Salamanca,2005,1,10.16
Ambos sexos,37,Salamanca,2005,2,8.31
Ambos sexos,37,Salamanca,2005,3,7.2
Ambos sexos,37,Salamanca,2005,4,11.92
Ambos sexos,37,Salamanca,2006,1,11.11
Ambos sexos,37,Salamanca,2006,2,9
Ambos sexos,37,Salamanca,2006,3,9.72
Ambos sexos,37,Salamanca,2006,4,10.37
Ambos sexos,37,Salamanca,2007,1,9.21
Ambos sexos,37,Salamanca,2007,2,10.03
Ambos sexos,37,Salamanca,2007,3,7.82
Ambos sexos,37,Salamanca,2007,4,7.28
Ambos sexos,37,Salamanca,2008,1,7.83
Ambos sexos,37,Salamanca,2008,2,9.46
Ambos sexos,37,Salamanca,2008,3,12.13
Ambos sexos,37,Salamanca,2008,4,16.63
Ambos sexos,37,Salamanca,2009,1,17.94
Ambos sexos,37,Salamanca,2009,2,16.29
Ambos sexos,37,Salamanca,2009,3,14.65
Ambos sexos,37,Salamanca,2009,4,13.67
Ambos sexos,37,Salamanca,2010,1,16.06
Ambos sexos,37,Salamanca,2010,2,16.17
Ambos sexos,37,Salamanca,2010,3,16.14
Ambos sexos,37,Salamanca,2010,4,15.75
Ambos sexos,37,Salamanca,2011,1,16.51
Ambos sexos,37,Salamanca,2011,2,17.06
Ambos sexos,37,Salamanca,2011,3,16.24
Ambos sexos,37,Salamanca,2011,4,17.17
Ambos sexos,37,Salamanca,2012,1,19.57
Ambos sexos,37,Salamanca,2012,2,19.29
Ambos sexos,37,Salamanca,2012,3,18.77
Ambos sexos,37,Salamanca,2012,4,21.38
Ambos sexos,37,Salamanca,2013,1,22.39
Ambos sexos,37,Salamanca,2013,2,20.99
Ambos sexos,37,Salamanca,2013,3,21.71
Ambos sexos,37,Salamanca,2013,4,22.99
Ambos sexos,37,Salamanca,2014,1,23.75
Ambos sexos,37,Salamanca,2014,2,20.64
Ambos sexos,37,Salamanca,2014,3,18.7
Ambos sexos,37,Salamanca,2014,4,21.25
Ambos sexos,37,Salamanca,2015,1,18.26
Ambos sexos,37,Salamanca,2015,2,16.22
Ambos sexos,37,Salamanca,2015,3,13.56
Ambos sexos,37,Salamanca,2015,4,15.78
Ambos sexos,37,Salamanca,2016,1,17.1
Ambos sexos,37,Salamanca,2016,2,17.33
Ambos sexos,37,Salamanca,2016,3,15.26
Ambos sexos,37,Salamanca,2016,4,16.22
Ambos sexos,37,Salamanca,2017,1,17.19
Ambos sexos,37,Salamanca,2017,2,16.22
Ambos sexos,37,Salamanca,2017,3,12.44
Ambos sexos,37,Salamanca,2017,4,12.39
Ambos sexos,37,Salamanca,2018,1,14.09
Ambos sexos,37,Salamanca,2018,2,12.85
Ambos sexos,37,Salamanca,2018,3,13.27
Ambos sexos,37,Salamanca,2018,4,12.18
Ambos sexos,37,Salamanca,2019,1,13.01
Ambos sexos,37,Salamanca,2019,2,14.47
Ambos sexos,37,Salamanca,2019,3,13.1
Ambos sexos,37,Salamanca,2019,4,13.02
Ambos sexos,37,Salamanca,2020,1,13.17
Ambos sexos,37,Salamanca,2020,2,12.42
Ambos sexos,37,Salamanca,2020,3,12.53
Ambos sexos,37,Salamanca,2020,4,15.75
Ambos sexos,37,Salamanca,2021,1,16.24
Ambos sexos,37,Salamanca,2021,2,12.72
Ambos sexos,37,Salamanca,2021,3,12.56
Ambos sexos,37,Salamanca,2021,4,11.45
Ambos sexos,37,Salamanca,2022,1,12.18
Ambos sexos,37,Salamanca,2022,2,10.3
Ambos sexos,37,Salamanca,2022,3,11.11
Ambos sexos,37,Salamanca,2022,4,10.42
Ambos sexos,37,Salamanca,2023,1,10.67
Ambos sexos,38,Santa Cruz de Tenerife,2002,1,11.06
Ambos sexos,38,Santa Cruz de Tenerife,2002,2,11.65
Ambos sexos,38,Santa Cruz de Tenerife,2002,3,11.18
Ambos sexos,38,Santa Cruz de Tenerife,2002,4,12.09
Ambos sexos,38,Santa Cruz de Tenerife,2003,1,11.43
Ambos sexos,38,Santa Cruz de Tenerife,2003,2,12.36
Ambos sexos,38,Santa Cruz de Tenerife,2003,3,11.84
Ambos sexos,38,Santa Cruz de Tenerife,2003,4,13.71
Ambos sexos,38,Santa Cruz de Tenerife,2004,1,13.8
Ambos sexos,38,Santa Cruz de Tenerife,2004,2,14.35
Ambos sexos,38,Santa Cruz de Tenerife,2004,3,12.52
Ambos sexos,38,Santa Cruz de Tenerife,2004,4,11.04
Ambos sexos,38,Santa Cruz de Tenerife,2005,1,11.17
Ambos sexos,38,Santa Cruz de Tenerife,2005,2,11.02
Ambos sexos,38,Santa Cruz de Tenerife,2005,3,10.6
Ambos sexos,38,Santa Cruz de Tenerife,2005,4,9.62
Ambos sexos,38,Santa Cruz de Tenerife,2006,1,11.84
Ambos sexos,38,Santa Cruz de Tenerife,2006,2,11.45
Ambos sexos,38,Santa Cruz de Tenerife,2006,3,10.91
Ambos sexos,38,Santa Cruz de Tenerife,2006,4,10.72
Ambos sexos,38,Santa Cruz de Tenerife,2007,1,9.78
Ambos sexos,38,Santa Cruz de Tenerife,2007,2,8.53
Ambos sexos,38,Santa Cruz de Tenerife,2007,3,10.35
Ambos sexos,38,Santa Cruz de Tenerife,2007,4,9.65
Ambos sexos,38,Santa Cruz de Tenerife,2008,1,14.22
Ambos sexos,38,Santa Cruz de Tenerife,2008,2,14.68
Ambos sexos,38,Santa Cruz de Tenerife,2008,3,16.12
Ambos sexos,38,Santa Cruz de Tenerife,2008,4,19.5
Ambos sexos,38,Santa Cruz de Tenerife,2009,1,23.93
Ambos sexos,38,Santa Cruz de Tenerife,2009,2,24.21
Ambos sexos,38,Santa Cruz de Tenerife,2009,3,23.36
Ambos sexos,38,Santa Cruz de Tenerife,2009,4,24.49
Ambos sexos,38,Santa Cruz de Tenerife,2010,1,26.37
Ambos sexos,38,Santa Cruz de Tenerife,2010,2,26.37
Ambos sexos,38,Santa Cruz de Tenerife,2010,3,26.73
Ambos sexos,38,Santa Cruz de Tenerife,2010,4,26.01
Ambos sexos,38,Santa Cruz de Tenerife,2011,1,25.93
Ambos sexos,38,Santa Cruz de Tenerife,2011,2,26.51
Ambos sexos,38,Santa Cruz de Tenerife,2011,3,27.07
Ambos sexos,38,Santa Cruz de Tenerife,2011,4,28.89
Ambos sexos,38,Santa Cruz de Tenerife,2012,1,30.35
Ambos sexos,38,Santa Cruz de Tenerife,2012,2,29.77
Ambos sexos,38,Santa Cruz de Tenerife,2012,3,32.37
Ambos sexos,38,Santa Cruz de Tenerife,2012,4,31.53
Ambos sexos,38,Santa Cruz de Tenerife,2013,1,32.83
Ambos sexos,38,Santa Cruz de Tenerife,2013,2,31.96
Ambos sexos,38,Santa Cruz de Tenerife,2013,3,32.48
Ambos sexos,38,Santa Cruz de Tenerife,2013,4,32.66
Ambos sexos,38,Santa Cruz de Tenerife,2014,1,33.19
Ambos sexos,38,Santa Cruz de Tenerife,2014,2,32.78
Ambos sexos,38,Santa Cruz de Tenerife,2014,3,31.32
Ambos sexos,38,Santa Cruz de Tenerife,2014,4,29.32
Ambos sexos,38,Santa Cruz de Tenerife,2015,1,29.94
Ambos sexos,38,Santa Cruz de Tenerife,2015,2,30.05
Ambos sexos,38,Santa Cruz de Tenerife,2015,3,27.35
Ambos sexos,38,Santa Cruz de Tenerife,2015,4,25.82
Ambos sexos,38,Santa Cruz de Tenerife,2016,1,26.29
Ambos sexos,38,Santa Cruz de Tenerife,2016,2,27.34
Ambos sexos,38,Santa Cruz de Tenerife,2016,3,25.1
Ambos sexos,38,Santa Cruz de Tenerife,2016,4,24.54
Ambos sexos,38,Santa Cruz de Tenerife,2017,1,24.08
Ambos sexos,38,Santa Cruz de Tenerife,2017,2,22.27
Ambos sexos,38,Santa Cruz de Tenerife,2017,3,20.04
Ambos sexos,38,Santa Cruz de Tenerife,2017,4,22.64
Ambos sexos,38,Santa Cruz de Tenerife,2018,1,20.27
Ambos sexos,38,Santa Cruz de Tenerife,2018,2,20.4
Ambos sexos,38,Santa Cruz de Tenerife,2018,3,19.52
Ambos sexos,38,Santa Cruz de Tenerife,2018,4,19.42
Ambos sexos,38,Santa Cruz de Tenerife,2019,1,18.94
Ambos sexos,38,Santa Cruz de Tenerife,2019,2,18.5
Ambos sexos,38,Santa Cruz de Tenerife,2019,3,19.43
Ambos sexos,38,Santa Cruz de Tenerife,2019,4,17.9
Ambos sexos,38,Santa Cruz de Tenerife,2020,1,20.25
Ambos sexos,38,Santa Cruz de Tenerife,2020,2,22.77
Ambos sexos,38,Santa Cruz de Tenerife,2020,3,25.68
Ambos sexos,38,Santa Cruz de Tenerife,2020,4,24.53
Ambos sexos,38,Santa Cruz de Tenerife,2021,1,25.18
Ambos sexos,38,Santa Cruz de Tenerife,2021,2,25.61
Ambos sexos,38,Santa Cruz de Tenerife,2021,3,23.48
Ambos sexos,38,Santa Cruz de Tenerife,2021,4,19.76
Ambos sexos,38,Santa Cruz de Tenerife,2022,1,20.06
Ambos sexos,38,Santa Cruz de Tenerife,2022,2,17.43
Ambos sexos,38,Santa Cruz de Tenerife,2022,3,17.84
Ambos sexos,38,Santa Cruz de Tenerife,2022,4,16.01
Ambos sexos,38,Santa Cruz de Tenerife,2023,1,19.31
Ambos sexos,39,Cantabria,2002,1,9.54
Ambos sexos,39,Cantabria,2002,2,9.73
Ambos sexos,39,Cantabria,2002,3,10.25
Ambos sexos,39,Cantabria,2002,4,10.58
Ambos sexos,39,Cantabria,2003,1,10.07
Ambos sexos,39,Cantabria,2003,2,10.29
Ambos sexos,39,Cantabria,2003,3,10.86
Ambos sexos,39,Cantabria,2003,4,10.42
Ambos sexos,39,Cantabria,2004,1,11.44
Ambos sexos,39,Cantabria,2004,2,10.55
Ambos sexos,39,Cantabria,2004,3,9.16
Ambos sexos,39,Cantabria,2004,4,11.1
Ambos sexos,39,Cantabria,2005,1,9.83
Ambos sexos,39,Cantabria,2005,2,9.11
Ambos sexos,39,Cantabria,2005,3,7.07
Ambos sexos,39,Cantabria,2005,4,8.01
Ambos sexos,39,Cantabria,2006,1,7.06
Ambos sexos,39,Cantabria,2006,2,6.53
Ambos sexos,39,Cantabria,2006,3,6.4
Ambos sexos,39,Cantabria,2006,4,5.87
Ambos sexos,39,Cantabria,2007,1,7.11
Ambos sexos,39,Cantabria,2007,2,6.41
Ambos sexos,39,Cantabria,2007,3,5.61
Ambos sexos,39,Cantabria,2007,4,4.72
Ambos sexos,39,Cantabria,2008,1,6.41
Ambos sexos,39,Cantabria,2008,2,7.1
Ambos sexos,39,Cantabria,2008,3,6.32
Ambos sexos,39,Cantabria,2008,4,8.81
